PLD,LCD,LCD/PLD,SA,Porosity,PV,C%,H%,N%,O%,Metal %,Halogen %,TDU,KCH4,NCH4 1 Bar (mol/kg)
4.15962,9.30827,2.237769315,1450.44,0.6279,0.736219194,37.73584906,41.50943396,3.773584906,15.09433962,1.886792453,0,577,1.09E-05,0.505342486
4.98225,5.35067,1.07394651,1162.1,0.62644,0.476311407,37.03703704,7.407407407,14.81481481,29.62962963,11.11111111,0,577,5.06E-06,0.23864336
5.98763,7.19827,1.202190182,1013.47,0.5473,0.494832871,48.57142857,28.57142857,8.571428571,11.42857143,2.857142857,0,1153,2.12E-05,0.845014028
8.62412,9.53782,1.105947042,357.829,0.44958,0.282254115,46.15384615,32.96703297,11.53846154,4.945054945,4.395604396,0,1297,1.34E-06,0.065787544
8.46967,9.6196,1.135770343,398.36,0.4977,0.338031039,49.41176471,35.29411765,10.58823529,0,4.705882353,0,1297,2.98E-06,0.144263246
6.37447,7.11031,1.115435479,707.2,0.53378,0.42265878,50.90909091,29.09090909,0,18.18181818,1.818181818,0,481,6.98E-06,0.314390298
6.64572,13.26244,1.995636289,2236.64,0.7242,0.829366111,46.15384615,15.38461538,0,30.76923077,7.692307692,0,241,1.66E-05,0.561602411
5.03113,7.25791,1.44260037,1063.91,0.57754,0.489810111,55.5984556,27.7992278,4.633204633,9.266409266,2.702702703,0,865,4.90E-05,1.259340252
3.9387,8.06664,2.04804631,1308.91,0.62486,0.538913996,41.09589041,24.65753425,12.32876712,17.80821918,4.109589041,0,757,0.000026416,1.148847992
4.1722,8.02196,1.922717032,1260.67,0.64284,0.482670591,42,18,6,26,8,0,595,1.58E-05,0.699110457
4.02298,7.77196,1.931891285,1572.43,0.63002,0.650895521,42,18,6,26,8,0,595,1.64E-05,0.737856502
4.11171,5.83271,1.418560648,2270.73,0.66604,0.859343248,52.5,30,15,0,2.5,0,721,1.77E-05,0.802466734
4.09487,7.2529,1.77121618,1406.77,0.60988,0.594430745,45.83333333,29.16666667,0,20.83333333,4.166666667,0,541,1.47E-05,0.664999449
5.66826,5.97637,1.054357069,2010.05,0.64602,0.705179635,46.66666667,26.66666667,6.666666667,16.66666667,3.333333333,0,321,2.31E-05,1.031744394
4.74827,7.60143,1.600884111,1533.82,0.60814,0.589762985,47.24409449,21.25984252,14.17322835,14.17322835,3.149606299,0,1117,2.03E-05,0.848663916
5.08597,7.3712,1.449320385,422.263,0.44958,0.250063965,26.96629213,33.70786517,6.741573034,26.96629213,5.617977528,0,325,1.27E-05,0.442255559
5.0191,7.12952,1.420477775,367.426,0.42748,0.217066545,26.96629213,33.70786517,6.741573034,26.96629213,5.617977528,0,325,1.50E-05,0.450213091
6.93986,11.04769,1.591918281,2200.05,0.71522,0.702056442,54.31034483,0,0,37.93103448,7.75862069,0,2017,7.94E-06,0.355567918
4.96034,11.32674,2.283460408,2238.52,0.69538,0.827347759,52.05479452,21.91780822,0,21.91780822,4.109589041,0,481,1.79E-05,0.751472577
4.51752,7.19899,1.593571251,1211.74,0.60686,0.51559898,32.43243243,38.73873874,1.801801802,16.21621622,7.207207207,1.801801802,697,1.04E-05,0.446315427
4.51665,7.40345,1.63914627,1169.12,0.60854,0.514360578,30.63063063,38.73873874,3.603603604,16.21621622,7.207207207,1.801801802,601,1.02E-05,0.436728478
4.07388,7.3635,1.807490648,1083.76,0.60462,0.492505946,41.30434783,21.73913043,2.898550725,19.56521739,9.420289855,2.898550725,2017,4.76E-06,0.22162132
5.53694,6.12679,1.106529961,1033.03,0.54708,0.438003891,38.46153846,20.51282051,15.38461538,17.94871795,7.692307692,0,353,1.57E-05,0.658230046
6.8337,8.47502,1.240180283,2109.46,0.66138,0.799629553,47.43589744,30.76923077,7.692307692,11.53846154,2.564102564,0,601,1.25E-05,0.582216346
4.47989,7.1275,1.590998886,1228.02,0.6045,0.536794153,32.43243243,38.73873874,1.801801802,16.21621622,7.207207207,1.801801802,697,1.14E-05,0.485757485
6.16089,10.92187,1.772774713,3037.7,0.73592,1.006759428,42.85714286,32.65306122,4.081632653,16.32653061,4.081632653,0,469,1.91E-05,0.732665134
5.84135,7.18365,1.229792771,1355.31,0.62172,0.492357888,33.57664234,40.1459854,2.919708029,16.05839416,7.299270073,0,149,6.51E-06,0.301907269
7.36684,8.35999,1.13481357,1662.69,0.64956,0.642282934,50.52631579,18.94736842,0,25.26315789,5.263157895,0,937,1.06E-05,0.497866023
5.9051,9.9371,1.682799614,2682.5,0.683,0.922812104,46.15384615,33.33333333,7.692307692,10.25641026,2.564102564,0,553,1.04E-05,0.49450548
3.9398,6.39369,1.622846337,826.808,0.57006,0.446423118,45.88744589,20.77922078,10.38961039,16.88311688,6.060606061,0,1313,1.87E-05,0.757569851
4.07746,4.85832,1.191506477,575.974,0.53974,0.409604541,47.82608696,34.7826087,8.695652174,4.347826087,4.347826087,0,505,1.56E-05,0.658367266
4.0805,4.8576,1.190442348,580.151,0.5455,0.414107752,47.82608696,34.7826087,8.695652174,4.347826087,4.347826087,0,505,1.56E-05,0.653881926
6.74867,8.34589,1.236671818,396.377,0.50082,0.225733899,32.14285714,21.42857143,26.78571429,0,12.5,7.142857143,865,3.96E-06,0.174085791
9.6087,12.95456,1.348211517,4723.8,0.82074,1.968933297,47.05882353,35.29411765,8.823529412,5.882352941,2.941176471,0,321,6.15E-06,0.308471483
4.41484,6.23164,1.411521142,636.247,0.49936,0.370819224,43.37349398,33.73493976,0,20.48192771,2.409638554,0,529,2.95E-05,0.876764363
4.26157,5.95677,1.39778767,737.19,0.51338,0.396545731,36.7816092,29.88505747,13.79310345,13.79310345,5.747126437,0,685,2.26E-05,0.783107947
5.7692,8.05193,1.39567531,979.698,0.61154,0.562542544,27.77777778,44.44444444,16.66666667,5.555555556,5.555555556,0,163,3.12E-06,0.150808658
4.67009,7.68408,1.645381567,1560.43,0.63372,0.528756539,25,32.14285714,7.142857143,21.42857143,7.142857143,0,181,8.44E-06,0.405277746
5.42004,6.08536,1.122751862,4089.71,0.73622,0.965129388,40,26.66666667,26.66666667,0,6.666666667,0,289,8.22E-06,0.40923929
4.1551,4.69189,1.129188227,447.989,0.46676,0.391738215,43.53741497,39.45578231,5.442176871,9.523809524,2.040816327,0,631,7.72E-06,0.327736484
3.88044,5.17721,1.334181175,493.955,0.47356,0.301997972,33.33333333,40.74074074,7.407407407,11.11111111,3.703703704,3.703703704,281,3.95E-05,1.339513903
6.62352,8.17736,1.234594294,2011.59,0.63456,0.676500313,50,28.57142857,0,17.85714286,3.571428571,0,641,1.53E-05,0.640597656
6.25435,6.94357,1.110198502,1489.94,0.58524,0.568989655,50,30.3030303,1.515151515,15.15151515,3.03030303,0,737,1.95E-05,0.77717707
4.2277,6.92505,1.638018308,555.643,0.48582,0.412211409,37,42.5,17,0.5,3,0,1513,6.72E-06,0.262191617
6.30544,9.34267,1.48168407,718.806,0.56916,0.449516649,49.52380952,30.47619048,3.80952381,11.42857143,3.80952381,0.952380952,865,1.72E-05,0.627464404
5.62921,9.07189,1.611574271,988.957,0.58056,0.528545807,49.24623116,28.64321608,3.51758794,14.07035176,3.51758794,1.005025126,1113,1.32E-05,0.522312749
4.46656,5.1693,1.157333608,1400,0.63682,0.598678211,25,42.85714286,25,0,7.142857143,0,73,4.98E-06,0.241467929
4.73915,6.22529,1.31358788,1012.02,0.55374,0.507869249,51.48514851,31.68316832,1.98019802,11.88118812,2.97029703,0,1153,3.66E-05,1.195987437
7.84648,9.66574,1.231856833,2115.98,0.6637,0.764336345,46.57534247,30.1369863,13.69863014,5.479452055,2.739726027,1.369863014,1105,4.02E-06,0.197516058
4.04271,4.87289,1.20535235,1097.82,0.56076,0.501385884,52.38095238,33.33333333,7.142857143,4.761904762,2.380952381,0,721,3.96E-05,1.448669745
8.40599,9.05788,1.077550651,2815.97,0.69858,0.988536553,54.54545455,30.3030303,0,12.12121212,3.03030303,0,937,8.61E-06,0.42302224
3.87493,6.9282,1.787954879,789.023,0.56586,0.324291797,17.69911504,14.15929204,3.539823009,44.24778761,13.27433628,0,193,4.13E-06,0.193114496
3.80214,5.49154,1.44432872,199.998,0.44942,0.263317631,29.19708029,23.35766423,5.839416058,27.73722628,13.13868613,0.729927007,385,8.72E-06,0.328895038
4.94247,5.58258,1.129512167,229.233,0.3178,0.190765463,22.22222222,37.03703704,7.407407407,22.22222222,7.407407407,0,385,9.61E-06,0.289337152
15.91754,28.43131,1.786162309,5411.14,0.90262,3.585610208,45.71428571,28.57142857,11.42857143,11.42857143,2.857142857,0,133,5.77E-06,0.286574549
3.80435,4.81263,1.265033449,327.626,0.45666,0.275200829,22.22222222,22.22222222,0,44.44444444,11.11111111,0,217,4.96E-06,0.229327476
4.34338,4.78823,1.102420235,699.872,0.55432,0.441176002,44.18604651,20.93023256,16.27906977,13.95348837,4.651162791,0,1045,8.00E-05,2.112238975
4.18424,5.70734,1.364008757,948.378,0.56412,0.406628655,44.18604651,20.93023256,16.27906977,13.95348837,4.651162791,0,1045,3.24E-05,1.126813752
4.0094,4.79099,1.194939392,250.827,0.4486,0.268642058,45.94594595,27.02702703,0,24.32432432,2.702702703,0,769,3.99E-05,0.80912473
4.09471,4.83695,1.181268026,305.88,0.45314,0.283835163,48.64864865,27.02702703,0,21.62162162,2.702702703,0,833,4.55E-05,0.942374763
4.04915,4.77714,1.179788351,241.373,0.44272,0.264787856,48.64864865,27.02702703,0,21.62162162,2.702702703,0,833,4.76E-05,0.863611738
5.14447,6.30554,1.225692831,1136.98,0.56406,0.428103037,34.55882353,39.70588235,13.97058824,0,5.882352941,0,641,1.40E-05,0.516101912
12.05657,12.5848,1.043812627,2189.48,0.70538,0.962595014,48.35164835,37.36263736,0,10.98901099,3.296703297,0,541,1.42E-05,0.632294504
4.14066,7.95891,1.922135602,1218.86,0.62324,0.534593677,45.28301887,22.64150943,0,24.52830189,7.547169811,0,577,1.30E-05,0.580397285
7.94194,15.08334,1.899200951,3734.86,0.80872,1.384220922,45.28301887,22.64150943,0,24.52830189,7.547169811,0,289,3.92E-06,0.194716064
4.15104,7.88297,1.899034941,1221.08,0.62596,0.540585355,45.28301887,22.64150943,0,24.52830189,7.547169811,0,577,0.000013288,0.587374738
4.49793,6.30533,1.401829286,698.56,0.51788,0.443492931,27.77777778,48.14814815,19.44444444,0,4.62962963,0,145,7.55E-06,0.326036117
6.57223,9.00136,1.369605142,2268.57,0.6981,0.817150683,35.29411765,35.29411765,23.52941176,0,5.882352941,0,385,1.30E-05,0.55679384
4.81311,6.82644,1.418301265,1028.89,0.59484,0.520944082,35.29411765,35.29411765,23.52941176,0,5.882352941,0,721,2.00E-05,0.655914927
6.86002,11.33189,1.651874193,3520.98,0.77556,1.193911293,46.75324675,23.37662338,23.37662338,0,6.493506494,0,433,6.84E-06,0.339321567
5.52954,9.93245,1.796252491,1444.82,0.63396,0.603667943,51.53374233,29.44785276,0,14.72392638,2.45398773,0,961,1.32E-05,0.580279935
4.653,7.45404,1.601985816,1953.24,0.61038,0.675863764,47.36842105,35.78947368,2.105263158,12.63157895,2.105263158,0,449,3.55E-05,1.30635832
6.54623,8.04408,1.228811087,3045.52,0.71652,1.028206365,45.83333333,36.11111111,0,16.66666667,1.388888889,0,321,0.00001081,0.522497533
4.94333,6.18436,1.251051417,616.682,0.52748,0.400948631,46.03174603,31.74603175,4.761904762,12.6984127,4.761904762,0,913,3.20E-05,0.966925771
5.10334,6.76103,1.324824527,1522.04,0.61098,0.56731912,47.52475248,23.76237624,0,23.76237624,4.95049505,0,577,1.31E-05,0.581893133
5.58535,6.27871,1.124139042,379.282,0.43226,0.305806114,44.62809917,31.40495868,0,19.83471074,4.132231405,0,1121,5.03E-06,0.218931425
3.90302,5.33619,1.367195146,475.051,0.5314,0.450186377,41.02564103,20.51282051,30.76923077,0,7.692307692,0,577,6.46E-06,0.282644032
9.81645,10.15365,1.034350503,1291.56,0.64228,0.574351454,44.44444444,29.62962963,14.81481481,0,3.703703704,7.407407407,961,2.81E-06,0.136554515
6.66429,17.06952,2.561341118,2737.54,0.74712,1.022584959,44.7761194,17.91044776,14.92537313,17.91044776,4.47761194,0,1537,0.000011452,0.517543967
3.82938,4.58192,1.196517452,348.513,0.47256,0.407628807,30.53435115,54.96183206,12.21374046,0,2.290076336,0,145,7.36E-06,0.318688988
3.90242,5.11247,1.310076824,582.941,0.55168,0.367343406,47.05882353,23.52941176,0,23.52941176,5.882352941,0,769,1.77E-05,0.638194195
3.87591,5.09985,1.315781326,574.235,0.5486,0.363966881,47.05882353,23.52941176,0,23.52941176,5.882352941,0,769,1.76E-05,0.63325966
5.26051,6.30539,1.198627129,770.332,0.55648,0.372112928,47.05882353,23.52941176,0,23.52941176,5.882352941,0,649,1.87E-05,0.684267558
4.17051,4.98965,1.196412429,391.926,0.44168,0.312616343,40,36.66666667,6.666666667,13.33333333,3.333333333,0,469,2.07E-05,0.632698756
4.45881,4.92633,1.104853089,713.662,0.47192,0.354821732,38.98305085,35.59322034,8.474576271,13.55932203,3.389830508,0,401,7.38E-05,1.782724668
4.05009,4.56618,1.127426798,363.22,0.43056,0.288463085,34.61538462,34.61538462,11.53846154,15.38461538,3.846153846,0,721,5.19E-05,1.164752167
4.00605,4.53296,1.131528563,354.402,0.42808,0.292462305,37.03703704,37.03703704,7.407407407,14.81481481,3.703703704,0,801,6.28E-05,1.277906077
3.82439,5.08767,1.33032196,615.239,0.53076,0.357161603,22.22222222,4.444444444,0,57.77777778,11.11111111,0,244,3.11E-06,0.147695019
8.56589,9.75671,1.139018829,1178.99,0.58796,0.553145051,49.35064935,31.16883117,3.896103896,12.98701299,2.597402597,0,625,9.28E-06,0.445478044
5.94063,10.87652,1.83086979,2921.17,0.73422,0.936245963,47.05882353,17.64705882,5.882352941,23.52941176,5.882352941,0,625,9.15E-06,0.442210214
9.0463,14.03402,1.551354698,2586.45,0.73726,0.967621698,48.57142857,22.85714286,0,22.85714286,5.714285714,0,625,1.28E-05,0.576859816
5.60478,9.50106,1.695170908,2610.77,0.70592,0.82914505,48.57142857,22.85714286,0,22.85714286,5.714285714,0,625,2.34E-05,0.748363018
3.95109,5.41082,1.369449949,689.74,0.52524,0.438372171,40.90909091,27.27272727,13.63636364,13.63636364,4.545454545,0,385,1.69E-05,0.679199261
5.11822,7.72626,1.509559964,450.572,0.46606,0.262936384,40.6779661,0,10.16949153,40.6779661,8.474576271,0,865,2.30E-06,0.106874871
14.89456,18.78417,1.261142994,4984.42,0.86732,2.745569773,51.28205128,30.76923077,2.564102564,12.82051282,2.564102564,0,897,6.22E-06,0.306122228
5.13588,8.3495,1.625719448,4783.16,0.72832,1.197307898,49.54954955,38.73873874,2.702702703,7.207207207,1.801801802,0,537,2.32E-05,1.060917512
4.68216,6.04405,1.29086789,1688.7,0.60366,0.672815323,47.82608696,37.39130435,6.086956522,6.956521739,1.739130435,0,1073,3.05E-05,1.265650996
4.05301,5.61648,1.385755278,516.745,0.50086,0.381282258,51.17647059,25.29411765,2.352941176,17.64705882,3.529411765,0,1049,3.26E-05,0.899844737
4.10495,8.32537,2.028129453,1647.58,0.64494,0.779327179,30.18867925,45.28301887,22.64150943,0,1.886792453,0,193,1.10E-05,0.539644221
22.8547,23.70226,1.037084713,4412.27,0.85128,2.158237267,52.07100592,27.81065089,0,15.38461538,4.733727811,0,388,5.08E-06,0.254192129
5.00317,5.74994,1.14925937,878.167,0.5022,0.44276734,46.42857143,28.57142857,3.571428571,17.85714286,3.571428571,0,865,4.65E-05,1.363874836
4.83187,5.56977,1.152715201,808.449,0.48718,0.419830751,46.42857143,28.57142857,3.571428571,17.85714286,3.571428571,0,865,4.94E-05,1.377117642
4.88733,5.63983,1.15396955,855.405,0.49684,0.433478454,46.42857143,28.57142857,3.571428571,17.85714286,3.571428571,0,865,4.67E-05,1.355126679
4.87769,5.60791,1.149706111,842.515,0.49028,0.424863731,46.42857143,28.57142857,3.571428571,17.85714286,3.571428571,0,865,4.92E-05,1.390579466
4.91694,5.70711,1.160703608,837.724,0.49416,0.433207679,46.42857143,28.57142857,3.571428571,17.85714286,3.571428571,0,973,4.44E-05,1.30324251
4.39042,4.86191,1.107390637,551.676,0.45798,0.369911476,46.42857143,28.57142857,3.571428571,17.85714286,3.571428571,0,865,5.23E-05,1.28399545
4.83558,5.27742,1.0913727,749.186,0.47948,0.405963982,46.42857143,28.57142857,3.571428571,17.85714286,3.571428571,0,865,5.13E-05,1.386491142
4.23353,5.93161,1.401102626,930.9,0.53918,0.47768308,48.52941176,30.88235294,13.23529412,5.882352941,1.470588235,0,1081,0.000044172,1.412428278
4.89469,8.83543,1.805105124,4697.58,0.70502,1.129231696,53.16455696,37.97468354,7.594936709,0,1.265822785,0,865,2.65E-05,1.226908594
4.45937,5.50159,1.233714628,1492.58,0.65494,0.538292102,26.66666667,26.66666667,40,0,6.666666667,0,289,7.54E-06,0.355768072
5.98736,7.21513,1.205060327,1050.99,0.57754,0.451245429,37.03703704,33.33333333,11.11111111,14.81481481,3.703703704,0,353,1.18E-05,0.548410325
5.48339,7.93406,1.44692608,1958.95,0.65098,0.669931008,39.53488372,27.90697674,9.302325581,18.60465116,4.651162791,0,529,1.03E-05,0.487047926
5.31039,6.8261,1.285423481,2013.01,0.65738,0.647677787,46.15384615,26.92307692,7.692307692,15.38461538,3.846153846,0,273,1.70E-05,0.755140167
4.61596,6.71751,1.455279075,1298.71,0.58898,0.509679038,41.79104478,29.85074627,2.985074627,20.89552239,4.47761194,0,865,1.46E-05,0.612323321
4.03268,7.27272,1.803445847,1090.12,0.5691,0.460798523,44.65408805,25.1572327,2.51572327,22.64150943,5.031446541,0,1837,0.000028633,0.975852943
4.00765,7.29706,1.820782753,1115.16,0.57334,0.466433453,44.65408805,25.1572327,2.51572327,22.64150943,5.031446541,0,1837,0.000027527,0.955353609
5.56347,7.22422,1.298509743,270.813,0.42718,0.242653867,34.21052632,47.36842105,0,13.15789474,5.263157895,0,289,4.14E-06,0.170648972
4.73411,6.55469,1.384566476,1099.38,0.55566,0.476466503,45.58823529,36.76470588,0,5.147058824,2.205882353,4.411764706,889,1.99E-05,0.709136434
4.20706,6.32021,1.502286632,638.725,0.53758,0.313275058,43.90243902,14.63414634,0,29.26829268,4.87804878,0,721,1.99E-05,0.666641563
6.5073,6.8634,1.054723157,719.549,0.5622,0.521385911,54.32098765,29.62962963,0,12.34567901,3.703703704,0,1281,3.86E-05,1.02164019
7.59324,7.91812,1.042785425,702.686,0.52464,0.356602004,32,32,20,12,4,0,385,3.88E-06,0.184847878
8.2985,8.96888,1.080783274,793.01,0.48892,0.443115183,44.44444444,31.48148148,11.11111111,11.11111111,1.851851852,0,745,4.73E-06,0.231241551
6.41352,8.69843,1.356264579,1198.15,0.64166,0.463178714,33.68421053,25.26315789,25.26315789,0,7.368421053,4.210526316,961,3.55E-06,0.168964475
4.35167,5.47734,1.258675405,441.153,0.53456,0.265714939,9.756097561,19.51219512,48.7804878,0,10.97560976,10.97560976,1,1.04E-05,0.3721475
4.22886,5.37435,1.27087442,739.888,0.55218,0.489451851,54.90196078,27.45098039,0,15.68627451,1.960784314,0,757,3.33E-05,1.226448441
3.92573,5.86312,1.493510761,1040.22,0.56258,0.473360932,49.5412844,27.52293578,0,18.34862385,4.587155963,0,1054,2.62E-05,1.012027099
7.87011,11.02675,1.401092234,2519.47,0.72618,0.903367382,40.90909091,36.36363636,18.18181818,0,4.545454545,0,721,5.52E-06,0.270507768
7.46213,9.90019,1.326724407,2011.36,0.69592,0.769652732,40.90909091,36.36363636,18.18181818,0,4.545454545,0,1081,8.14E-06,0.382924959
7.84586,11.37997,1.450442654,2401.87,0.732,0.925026127,40.90909091,36.36363636,18.18181818,0,4.545454545,0,721,5.27E-06,0.258614275
8.17134,11.46361,1.402904542,2568.34,0.73756,0.944870189,40.90909091,36.36363636,18.18181818,0,4.545454545,0,721,5.45E-06,0.267462732
7.21362,10.82518,1.500658477,2188.1,0.7124,0.841499485,40.90909091,36.36363636,18.18181818,0,4.545454545,0,721,5.32E-06,0.26151797
6.86873,8.97021,1.305948844,1487.79,0.65952,0.645803141,40.90909091,36.36363636,18.18181818,0,4.545454545,0,1081,7.96E-06,0.377936523
9.87431,12.94916,1.311398974,3682.66,0.77052,1.302007117,45.83333333,34.02777778,4.861111111,13.19444444,2.083333333,0,333,8.69E-06,0.410536969
5.3405,6.23729,1.167922479,963.138,0.54376,0.527558673,40.625,49.47916667,4.166666667,3.645833333,2.083333333,0,245,1.97E-05,0.749479535
4.7914,12.53944,2.617072254,2361.93,0.70004,0.850944859,51.11111111,24.44444444,0,20,4.444444444,0,561,2.60E-05,0.98683722
7.36184,19.48655,2.646967334,3575.35,0.78202,1.31697763,41.7721519,25.3164557,7.594936709,21.51898734,3.797468354,0,369,8.55E-06,0.412783129
4.59805,9.43814,2.052639706,1186.55,0.62762,0.504043625,46.15384615,19.23076923,5.769230769,23.07692308,5.769230769,0,1217,8.77E-06,0.406244573
9.18322,14.98566,1.631852444,1996.87,0.66712,0.916708578,42.37560193,46.22792937,0,7.704654896,1.926163724,0.481540931,961,3.08E-05,1.144658746
5.24741,11.12952,2.120954909,1456.63,0.58602,0.570419039,47.92013311,35.94009983,0,13.47753744,2.662229617,0,2161,8.02E-06,0.36462914
7.23414,10.27351,1.420142546,2485.4,0.69088,0.982846282,53.89221557,34.73053892,2.395209581,7.185628743,1.796407186,0,977,1.45E-05,0.644861802
7.27261,10.2361,1.407486446,2541.71,0.69382,1.001891669,53.89221557,34.73053892,2.395209581,7.185628743,1.796407186,0,977,1.34E-05,0.603895069
7.63969,10.11008,1.323362597,2542.47,0.68482,0.975777265,53.89221557,34.73053892,2.395209581,7.185628743,1.796407186,0,977,1.43E-05,0.638530002
7.33583,10.39855,1.417501496,2479.19,0.68986,0.97543939,53.33333333,33.93939394,3.636363636,7.272727273,1.818181818,0,961,0.000013907,0.621605213
8.71112,10.2269,1.17400518,2401.34,0.68814,0.967763711,53.29341317,34.13173653,2.994011976,7.784431138,1.796407186,0,969,1.29E-05,0.598864656
7.14116,9.73841,1.363701415,2300.67,0.67196,0.893515114,53.98773006,34.35582822,2.45398773,7.36196319,1.840490798,0,961,1.51E-05,0.66920832
9.08074,12.11698,1.334360416,2855.35,0.72566,1.170511863,54.33526012,34.68208092,2.312138728,6.936416185,1.734104046,0,1025,1.24E-05,0.564496837
