PLD ,LCD,LCD/PLD,ASA,Porosity,PV,C%,H%,N%,O%,Metal%,Halogen%,TDU,KN2,NN2 1 Bar (mol/kg)
3.97372,5.2478,1.320626516,454.299,0.47784,0.299558035,22.22222222,22.22222222,0,44.44444444,11.11111111,0,217,1.18311E-06,0.053196361
3.91943,4.9438,1.261356881,416.752,0.46968,0.291739392,22.22222222,22.22222222,0,44.44444444,11.11111111,0,217,1.08667E-06,0.049596713
16.95439,17.44029,1.028659244,1602.6,0.70834,0.940198621,28.57142857,42.85714286,4.761904762,14.28571429,4.761904762,0,181,1.25688E-06,0.062536538
4.08689,4.75983,1.164658212,426.24,0.50594,0.326311852,50.74626866,17.91044776,0,26.86567164,4.47761194,0,897,4.71147E-06,0.142420501
7.69493,9.54888,1.240931366,1909.34,0.6774,0.781542942,40.81632653,32.65306122,6.12244898,16.32653061,4.081632653,0,649,3.21076E-06,0.153092519
7.73922,9.60606,1.241218107,1913.22,0.677,0.782209528,40.81632653,32.65306122,6.12244898,16.32653061,4.081632653,0,649,3.11725E-06,0.150831774
4.20115,4.7399,1.128238697,252.367,0.39348,0.22381616,41.17647059,29.41176471,5.882352941,17.64705882,5.882352941,0,721,5.48028E-06,0.092102194
4.68679,4.84155,1.033020468,437.303,0.46642,0.332092076,47.22222222,33.33333333,16.66666667,0,2.777777778,0,705,2.90532E-06,0.109534119
4.57423,4.8139,1.052395704,437.522,0.4677,0.332951285,47.22222222,33.33333333,16.66666667,0,2.777777778,0,705,3.31781E-06,0.118692012
4.26622,4.77305,1.118800718,587.699,0.4922,0.367895476,47.22222222,33.33333333,16.66666667,0,2.777777778,0,1409,2.47621E-06,0.105586013
12.57512,26.25291,2.087686638,6197.13,0.9126,4.399874647,54.54545455,33.56643357,1.398601399,8.391608392,2.097902098,0,217,3.94407E-06,0.195216158
12.49369,25.17564,2.015068407,5841.14,0.89098,3.636742124,51.89189189,38.91891892,1.081081081,6.486486486,1.621621622,0,241,4.04468E-06,0.199982061
3.91316,4.51878,1.154764947,259.334,0.47356,0.391397778,50,36.20689655,3.448275862,8.620689655,1.724137931,0,1333,3.70437E-06,0.104930141
4.98141,8.08398,1.622829681,1679.92,0.61126,0.667867078,41.66666667,41.66666667,8.333333333,5.555555556,2.777777778,0,481,3.71769E-06,0.169397487
4.88927,8.10638,1.657993934,1720.74,0.60644,0.671822431,41.66666667,41.66666667,8.333333333,5.555555556,2.777777778,0,481,3.93243E-06,0.17810625
4.97897,7.89565,1.585799874,1696.52,0.60914,0.671399552,41.66666667,41.66666667,8.333333333,5.555555556,2.777777778,0,481,3.69245E-06,0.166198581
6.22752,7.54994,1.212350984,2635.79,0.71052,0.886758897,51.1627907,23.25581395,2.325581395,18.60465116,4.651162791,0,817,4.11214E-06,0.194315237
4.28231,5.87217,1.371262239,2186.18,0.65652,0.687788949,52.27272727,20.45454545,0,22.72727273,4.545454545,0,889,7.09394E-06,0.300859524
4.06042,6.33732,1.560754799,1597.09,0.62358,0.526414425,52.27272727,20.45454545,0,22.72727273,4.545454545,0,889,4.35593E-06,0.188931305
6.45442,6.88379,1.066523406,869.469,0.5708,0.352076189,47.36842105,15.78947368,0,31.57894737,5.263157895,0,541,3.31243E-06,0.138837672
10.76844,25.42698,2.361250098,2429.07,0.83658,1.279013946,49.82698962,24.91349481,4.152249135,13.84083045,5.190311419,2.076124567,433,1.85044E-06,0.090661863
5.68454,5.83174,1.025894795,339.646,0.41258,0.271671923,50,30,0,16.66666667,3.333333333,0,1345,1.94994E-06,0.062616589
4.38571,5.73292,1.307181733,738.242,0.52164,0.425425719,50,30,0,16.66666667,3.333333333,0,505,6.7057E-06,0.1922972
5.25081,7.26399,1.383403703,1781.01,0.59932,0.621823803,43.75,18.75,6.25,25,6.25,0,595,5.2787E-06,0.212267229
5.5873,6.57451,1.176688204,1598.37,0.60734,0.646685648,43.75,18.75,6.25,25,6.25,0,353,4.83424E-06,0.211738291
9.61852,10.84161,1.127159896,1047.51,0.57126,0.538766964,41.50943396,45.28301887,0,7.547169811,1.257861635,3.773584906,721,1.31236E-06,0.062386786
4.52481,10.64181,2.351879968,2210.5,0.67086,0.750713382,47.36842105,15.78947368,0,31.57894737,5.263157895,0,541,3.99928E-06,0.181386074
7.28684,8.54501,1.172663322,1117.3,0.59522,0.600661998,48.21428571,37.5,12.5,0,1.785714286,0,397,2.83762E-06,0.131785711
4.40002,8.03493,1.826112154,568.271,0.48206,0.419649697,48.4375,35.9375,10.9375,3.125,1.5625,0,1249,3.45597E-06,0.121500983
4.27216,9.42427,2.205973091,1462.69,0.61826,0.629302369,46.875,21.875,6.25,20.3125,4.6875,0,1105,3.36615E-06,0.136926491
4.5072,7.01648,1.556727015,812.514,0.5435,0.512571439,44.18604651,34.10852713,12.40310078,7.751937984,1.550387597,0,421,2.2939E-06,0.099819375
10.50387,10.88001,1.035809659,979.185,0.59548,0.498831414,53.16455696,27.84810127,0,15.18987342,3.797468354,0,993,4.19698E-06,0.135675832
8.65931,10.6197,1.226391017,1979.25,0.63988,0.856356697,49.76525822,41.31455399,4.225352113,3.755868545,0.938967136,0,993,4.47109E-06,0.181353106
9.23563,18.42063,1.99451797,4981.55,0.8539,2.449842635,57.14285714,29.71428571,2.285714286,9.142857143,1.714285714,0,593,3.57909E-06,0.177878254
5.62993,8.06476,1.432479622,2860.55,0.70336,0.938611779,42.10526316,42.10526316,7.01754386,7.01754386,1.754385965,0,289,4.58667E-06,0.210848405
13.27772,19.47488,1.466733746,3743.59,0.82878,2.061636663,54.18060201,30.10033445,0,12.04013378,3.678929766,0,235,3.58904E-06,0.1725643
8.65235,9.6188,1.111697978,2710.82,0.67854,0.903923342,54,30,0,13,3,0,1249,4.98281E-06,0.220715339
3.94175,6.41608,1.627723727,695.764,0.58084,0.345557089,46.15384615,25.64102564,20.51282051,0,7.692307692,0,417,2.25781E-06,0.097482306
4.3641,6.81111,1.560713549,1057.56,0.61502,0.409800237,46.15384615,25.64102564,20.51282051,0,7.692307692,0,417,2.14022E-06,0.098456161
4.04495,6.48792,1.60395555,769.997,0.59546,0.364340564,46.15384615,25.64102564,20.51282051,0,7.692307692,0,625,2.22005E-06,0.09765889
4.0805,6.5428,1.603430952,807.21,0.59428,0.368436062,46.15384615,25.64102564,20.51282051,0,7.692307692,0,417,2.20538E-06,0.098507709
5.52422,14.24572,2.578774922,2301.71,0.71476,0.963650753,40.4494382,40.4494382,0,14.60674157,4.494382022,0,289,2.54973E-06,0.12516259
4.2994,7.85983,1.828122529,898.818,0.6021,0.572817566,44.11764706,27.94117647,4.411764706,19.11764706,4.411764706,0,657,5.2533E-06,0.203448726
4.94321,9.91084,2.00494011,1865.3,0.63632,0.803020666,43.03797468,43.03797468,2.53164557,7.594936709,1.265822785,0,1089,3.52225E-06,0.160929607
5.63203,7.21454,1.280983944,852.504,0.50304,0.47254657,42.17252396,42.17252396,2.555910543,8.945686901,1.597444089,0,793,4.96438E-06,0.124810249
6.87343,12.16451,1.769787428,2788.96,0.71512,0.923003453,47.61904762,28.57142857,0,19.04761905,4.761904762,0,2689,3.56497E-06,0.167809196
5.4451,6.31092,1.159009017,646.115,0.49582,0.445232665,43.90243902,39.02439024,4.87804878,9.756097561,2.43902439,0,481,1.36585E-06,0.062733001
7.89199,12.69936,1.609145475,1241.63,0.60804,0.558932216,32.9787234,41.4893617,2.127659574,17.0212766,6.382978723,0,415,4.33655E-06,0.164821959
4.01347,4.56554,1.137554286,578.407,0.53154,0.349260792,47.05882353,11.76470588,0,23.52941176,5.882352941,11.76470588,505,5.88697E-06,0.212837555
3.99297,5.27678,1.321517567,310.905,0.53012,0.523208417,54.54545455,29.54545455,0,13.63636364,2.272727273,0,841,8.5621E-06,0.252898821
4.93668,5.48228,1.11051962,775.021,0.53086,0.447990683,55.17241379,27.5862069,0,13.79310345,3.448275862,0,865,7.06583E-06,0.215897527
4.89759,5.65614,1.154882299,912.108,0.55704,0.500444708,54.23728814,28.24858757,0,14.12429379,3.389830508,0,853,5.87193E-06,0.207064343
4.51467,5.44142,1.205275247,497.962,0.5001,0.275040148,43.90243902,14.63414634,0,29.26829268,4.87804878,0,721,4.88349E-06,0.156563244
4.88169,5.99991,1.229064115,1473.32,0.61502,0.556765614,45.94594595,21.62162162,0,27.02702703,5.405405405,0,625,3.87224E-06,0.167244784
4.20229,5.16583,1.229289268,618.213,0.51252,0.439463575,47.76119403,38.80597015,5.970149254,5.970149254,1.492537313,0,457,5.40113E-06,0.161133629
7.13629,8.60576,1.205915118,1922.64,0.64768,0.657724773,46.15384615,28.84615385,11.53846154,11.53846154,1.923076923,0,529,2.7787E-06,0.132381469
4.27166,5.34617,1.251543896,129.832,0.38542,0.179894328,29.41176471,35.29411765,5.882352941,23.52941176,5.882352941,0,385,5.05618E-06,0.066311036
7.37185,9.02635,1.224434843,2404.5,0.73326,0.85406691,60,0,20,0,20,0,385,1.00345E-06,0.049737003
6.30914,7.54763,1.196300922,1354.36,0.61346,0.603359758,34.28571429,28.57142857,34.28571429,0,2.857142857,0,337,2.77775E-06,0.130344075
5.41267,6.44764,1.19121247,2186.16,0.63174,0.687438315,50,26.92307692,3.846153846,15.38461538,3.846153846,0,457,5.40169E-06,0.236227477
5.21845,6.19215,1.186587972,1767,0.62202,0.648383939,50,26.92307692,3.846153846,15.38461538,3.846153846,0,685,6.41869E-06,0.264064703
5.72948,7.70901,1.345499068,1562.21,0.59466,0.591760374,50,26.92307692,3.846153846,15.38461538,3.846153846,0,685,4.21914E-06,0.187336598
6.19226,7.11646,1.149250839,1345.21,0.57908,0.561684627,34.7826087,26.08695652,10.86956522,23.91304348,4.347826087,0,481,4.84826E-06,0.202591525
5.75134,6.79615,1.181663751,1170.63,0.5675,0.512350583,39.28571429,37.5,10.71428571,8.928571429,3.571428571,0,553,2.26952E-06,0.106683823
5.81846,6.76349,1.162419266,1178.13,0.56678,0.509076211,39.28571429,37.5,10.71428571,8.928571429,3.571428571,0,553,2.44824E-06,0.11290059
11.54677,12.36039,1.070462995,1090.28,0.6806,0.492681444,44.44444444,11.11111111,0,33.33333333,11.11111111,0,1009,1.60916E-06,0.078514482
5.97028,8.02487,1.344136288,794.886,0.58634,0.357853878,39.25233645,28.03738318,22.42990654,0,10.28037383,0,487,1.03642E-06,0.049000364
4.59142,5.47244,1.191883992,1250.71,0.55474,0.538467512,42.64705882,35.29411765,5.882352941,11.76470588,1.470588235,2.941176471,545,5.5927E-06,0.209655811
9.13066,13.54985,1.483994585,3063.99,0.77418,1.229087353,43.68932039,25.24271845,14.5631068,11.65048544,4.854368932,0,257,2.64682E-06,0.128389089
5.06628,5.31376,1.048848465,501.744,0.43594,0.290756538,31.25,12.5,12.5,31.25,12.5,0,513,3.87607E-06,0.130186366
8.58384,20.24597,2.358614559,5463.9,0.86082,2.531428924,54.54545455,30.3030303,0,12.12121212,3.03030303,0,157,3.28089E-06,0.163761999
8.54605,20.14565,2.357305422,5410.53,0.8642,2.526442575,54.54545455,30.3030303,0,12.12121212,3.03030303,0,157,3.27986E-06,0.162805759
13.9632,27.24034,1.950866564,4661.11,0.85936,2.566058018,54.90196078,31.37254902,3.921568627,7.843137255,1.960784314,0,481,3.5977E-06,0.175608956
12.10117,13.37019,1.104867546,3298.52,0.74568,1.200204734,43.90243902,21.95121951,29.26829268,1.219512195,3.658536585,0,433,3.98952E-06,0.190424308
7.46421,8.75902,1.173469128,2463.54,0.68932,0.89469442,43.24324324,21.62162162,28.82882883,1.801801802,4.504504505,0,577,4.47184E-06,0.196910513
31.49051,33.05863,1.04979659,2924.66,0.83208,1.799305863,51.61290323,25.80645161,4.301075269,12.90322581,4.301075269,1.075268817,433,3.17626E-06,0.155739343
6.75088,9.2615,1.37189522,3482.45,0.72368,1.108933467,55.38461538,30.76923077,0,12.30769231,1.538461538,0,1249,4.81549E-06,0.21148859
4.56338,5.47883,1.200607883,353.444,0.45418,0.217427521,29.26829268,0,0,58.53658537,12.19512195,0,649,6.74277E-07,0.031325516
5.21436,7.21036,1.382789067,592.725,0.46604,0.36196157,37.14285714,42.85714286,5.714285714,11.42857143,2.857142857,0,892,2.07547E-06,0.085786625
4.27878,5.92256,1.384170254,1179.4,0.5748,0.5557543,50,27.38095238,0,16.66666667,3.571428571,0,1953,5.28909E-06,0.207003046
4.1969,5.64744,1.345621768,1028.17,0.56064,0.516404768,49.41176471,28.23529412,0,16.47058824,3.529411765,0,1921,5.63236E-06,0.210157124
4.92473,6.99036,1.419440254,1940.93,0.61972,0.699565622,43.24324324,36.03603604,1.801801802,14.41441441,2.702702703,0,1009,3.42312E-06,0.15583364
3.97632,5.3188,1.337618703,915.877,0.49066,0.471090885,52.94117647,23.52941176,17.64705882,2.941176471,2.941176471,0,757,7.99954E-06,0.268323914
10.45745,10.54661,1.008525979,1428.96,0.66182,0.75013488,36,44,8,8,4,0,253,1.96934E-06,0.095798475
10.23297,10.35764,1.012183169,1402.89,0.65554,0.733276882,36,44,8,8,4,0,253,2.02279E-06,0.097833502
9.95473,10.07029,1.011608552,1052.99,0.61098,0.598126267,34.61538462,42.30769231,7.692307692,7.692307692,3.846153846,3.846153846,253,1.15846E-06,0.057290742
10.19883,10.32219,1.012095505,1394.3,0.65654,0.734888688,37.5,41.66666667,8.333333333,8.333333333,4.166666667,0,289,2.02177E-06,0.096960016
10.23127,10.36311,1.012885986,1405.64,0.6572,0.738175655,37.5,41.66666667,8.333333333,8.333333333,4.166666667,0,289,1.89125E-06,0.092050952
10.2098,10.32563,1.011344982,899.718,0.6122,0.52518251,34.61538462,42.30769231,7.692307692,7.692307692,3.846153846,3.846153846,253,1.09321E-06,0.053254906
9.78954,9.9082,1.012121101,1041.82,0.6064,0.587750671,34.61538462,42.30769231,7.692307692,7.692307692,3.846153846,3.846153846,253,1.12222E-06,0.055369512
9.63706,9.77409,1.014219067,1137.79,0.59722,0.60298575,35.48387097,48.38709677,6.451612903,6.451612903,3.225806452,0,253,1.70909E-06,0.083739372
9.89092,10.03622,1.014690241,1204.17,0.6104,0.63534888,36.66666667,46.66666667,6.666666667,6.666666667,3.333333333,0,289,1.75917E-06,0.086474564
5.16047,6.75364,1.308725756,2920.28,0.6548,0.819826069,52.17391304,31.88405797,4.347826087,9.420289855,2.173913043,0,2401,8.75658E-06,0.367834548
5.02845,6.64209,1.320902067,2807.48,0.65108,0.805574734,52.17391304,31.88405797,4.347826087,9.420289855,2.173913043,0,2401,9.11223E-06,0.378077294
5.44633,7.19383,1.320858266,3045.62,0.67,0.874350599,52.17391304,31.88405797,4.347826087,9.420289855,2.173913043,0,2401,7.82113E-06,0.340139261
5.16957,6.75186,1.306077682,2922.87,0.65506,0.820151595,52.17391304,31.88405797,4.347826087,9.420289855,2.173913043,0,2401,8.79777E-06,0.369072839
6.03558,10.21454,1.692387476,2555.34,0.68238,0.892734026,52.29357798,30.27522936,2.752293578,11.9266055,2.752293578,0,649,4.39937E-06,0.206067437
5.96794,8.00306,1.34100879,3093.57,0.68974,0.944800134,52.94117647,30.88235294,4.411764706,9.558823529,2.205882353,0,817,5.77629E-06,0.259387771
4.44638,5.76875,1.297403731,612.022,0.5208,0.410227326,38.46153846,40.38461538,15.38461538,0,5.769230769,0,514,2.96835E-06,0.104650848
4.21546,5.29029,1.25497336,509.336,0.51408,0.393737937,38.46153846,40.38461538,15.38461538,0,5.769230769,0,514,3.27148E-06,0.10342432
3.97858,5.12362,1.287801175,470.499,0.5062,0.380973884,38.46153846,40.38461538,15.38461538,0,5.769230769,0,514,3.36386E-06,0.101379011
4.35013,6.20265,1.42585394,1784.77,0.62414,0.536636115,51.61290323,22.58064516,3.225806452,19.35483871,3.225806452,0,601,5.47287E-06,0.224885025
4.27368,6.19335,1.44918431,1720.61,0.61876,0.531306886,51.61290323,22.58064516,3.225806452,19.35483871,3.225806452,0,601,5.56226E-06,0.22973684
4.31969,6.19267,1.433591299,1843.83,0.62612,0.563523779,50,25,3.125,18.75,3.125,0,577,6.21585E-06,0.254122416
5.06222,15.21578,3.005752417,911.16,0.63732,0.483668265,28.23529412,9.411764706,37.64705882,4.705882353,14.11764706,5.882352941,481,2.28653E-06,0.095944472
4.06192,14.00278,3.447330327,690.868,0.6173,0.454542108,28.23529412,9.411764706,37.64705882,0,14.11764706,10.58823529,481,2.01893E-06,0.088864166
5.42937,15.16495,2.793132537,895.823,0.46744,0.364797053,29.62962963,9.87654321,39.50617284,0,14.81481481,6.172839506,481,2.36522E-06,0.105211869
9.65919,15.53135,1.607935034,1710.64,0.73432,0.998781311,35.29411765,11.76470588,47.05882353,0,5.882352941,0,481,2.81928E-06,0.134787905
5.38602,15.93969,2.959456148,738.37,0.68242,0.440197128,30,10,40,0,15,5,481,1.64814E-06,0.077044203
10.50859,16.17666,1.53937493,1524.83,0.7619,0.92961455,35.29411765,11.76470588,47.05882353,0,5.882352941,0,481,2.25928E-06,0.109893923
4.72091,7.75357,1.642388861,1321.08,0.55784,0.522654874,48.8372093,27.90697674,0,17.44186047,3.488372093,0,961,5.50422E-06,0.190283278
10.4749,10.82145,1.033083848,1247.5,0.6262,0.551256657,46.51162791,31.00775194,6.201550388,10.85271318,5.426356589,0,401,4.25783E-06,0.165480882
8.28637,10.23635,1.235323791,3251.65,0.7734,1.077825285,30,0,0,60,10,0,289,1.18303E-06,0.059169153
7.89385,9.01955,1.142604686,3246.91,0.77522,1.085800085,30,0,0,60,10,0,385,1.13897E-06,0.05693022
5.82599,6.17717,1.060278167,4189.04,0.70416,0.940122215,51.85185185,22.22222222,0,22.22222222,3.703703704,0,529,6.38725E-06,0.29627385
5.28644,8.04962,1.52269202,3236.51,0.72136,1.054678476,37.5,0,56.25,0,6.25,0,385,1.60428E-06,0.078780254
5.31359,8.04915,1.514823312,3164.72,0.72088,1.030952309,37.5,0,56.25,0,6.25,0,385,1.61171E-06,0.079383854
5.36514,8.07729,1.50551337,3143.27,0.72316,1.024789313,37.5,0,56.25,0,6.25,0,385,1.64914E-06,0.081407328
5.64009,8.11263,1.438386621,3699.22,0.7351,1.149693144,37.5,0,56.25,0,6.25,0,385,1.61853E-06,0.080119691
5.54983,8.13134,1.465151185,3578.23,0.73478,1.104347774,37.5,0,56.25,0,6.25,0,385,1.67735E-06,0.082211524
5.60091,8.16514,1.457823818,3540.44,0.7371,1.096516022,37.5,0,56.25,0,6.25,0,385,1.71143E-06,0.08454671
4.71424,6.49399,1.377526388,1135.24,0.5902,0.551202428,46.15384615,24.61538462,3.076923077,21.53846154,4.615384615,0,793,2.92193E-06,0.131839562
4.72062,6.21678,1.316941419,1242.3,0.5877,0.591979419,46.15384615,24.61538462,3.076923077,21.53846154,4.615384615,0,793,2.92837E-06,0.132889739
4.26641,6.49176,1.521597784,1107.02,0.57246,0.54534023,46.15384615,24.61538462,3.076923077,21.53846154,4.615384615,0,793,2.67454E-06,0.12259558
4.79422,6.27069,1.307968762,1928.94,0.66014,0.700023859,46.15384615,24.61538462,3.076923077,21.53846154,4.615384615,0,529,4.78075E-06,0.205896611
6.15688,9.97626,1.620343421,2876.23,0.73308,0.936442545,47.27272727,23.63636364,0,23.63636364,5.454545455,0,625,3.76454E-06,0.178157257
4.74798,5.61731,1.183094706,1048.44,0.54568,0.462526912,32,36,20,8,4,0,337,2.45747E-06,0.111884407
4.06846,18.4936,4.545602021,1505.19,0.72808,0.729758444,36.14457831,9.036144578,7.228915663,1.807228916,2.409638554,43.37349398,421,2.53602E-06,0.12255332
7.98654,19.69299,2.465772412,4918.37,0.83212,2.031771146,51.06382979,28.72340426,12.76595745,3.191489362,4.255319149,0,553,3.03333E-06,0.150684141
5.12647,14.73899,2.875075832,2561.45,0.71414,0.965307121,43.90243902,32.92682927,14.63414634,3.658536585,4.87804878,0,361,3.53556E-06,0.169281125
9.90606,13.79678,1.392761602,3804.38,0.8154,1.49928566,55.93220339,30.50847458,0,11.01694915,2.542372881,0,385,3.00553E-06,0.148579803
6.79888,11.29156,1.660797072,3757.89,0.75652,1.221566826,54.83870968,29.03225806,0,12.90322581,3.225806452,0,901,5.59017E-06,0.248365866
9.01928,10.87246,1.205468729,636.139,0.55448,0.316474986,31.16883117,41.55844156,5.194805195,7.792207792,7.359307359,6.926406926,193,9.37318E-07,0.044616562
4.3432,5.92703,1.364668908,1507.32,0.61806,0.605181733,42.02898551,33.33333333,14.49275362,1.449275362,4.347826087,4.347826087,631,5.70416E-06,0.232419654
20.98793,21.72315,1.03503061,4576.11,0.89992,2.918937153,42.35294118,28.23529412,7.058823529,15.29411765,7.058823529,0,289,2.50061E-06,0.125409568
17.55669,18.57439,1.057966507,4583.02,0.89466,2.78128031,42.35294118,28.23529412,7.058823529,15.29411765,7.058823529,0,769,2.50239E-06,0.124558562
5.69718,8.61386,1.511951527,1654.59,0.61184,0.682346145,40.59701493,47.76119403,3.582089552,5.671641791,2.089552239,0.298507463,449,4.07442E-06,0.170697698
8.62623,13.3117,1.543165438,3602.28,0.72854,1.247566224,47.88732394,36.61971831,5.633802817,8.450704225,1.408450704,0,1009,3.7714E-06,0.17678231
8.49712,13.14316,1.546778202,3478.92,0.72426,1.205896114,47.88732394,36.61971831,5.633802817,8.450704225,1.408450704,0,1009,3.9288E-06,0.183922377
10.23686,21.31368,2.082052504,3650.11,0.78646,1.560863887,57.77777778,31.11111111,0,8.888888889,2.222222222,0,457,4.44486E-06,0.207361293
10.09364,21.10286,2.090708605,3623.14,0.78424,1.53250895,57.77777778,31.11111111,0,8.888888889,2.222222222,0,457,4.60611E-06,0.214066586
9.52705,21.88013,2.296632221,3907.44,0.79112,1.677612257,57.77777778,31.11111111,0,8.888888889,2.222222222,0,457,4.35109E-06,0.205645242
5.75458,7.36646,1.280103848,1392.72,0.59344,0.551549793,48.55491329,25.43352601,6.936416185,15.02890173,4.046242775,0,497,0.000002141,0.101470724
16.92881,18.61448,1.09957404,4498.68,0.83828,1.916112368,51.61290323,25.80645161,2.580645161,15.48387097,4.516129032,0,361,2.94875E-06,0.144854204
4.6855,5.54904,1.184300502,343.254,0.4217,0.334125664,47.95918367,39.79591837,1.020408163,9.183673469,2.040816327,0,881,1.83965E-06,0.071014929
4.86094,6.48832,1.334787099,804.566,0.51428,0.384370469,41.73913043,27.82608696,3.47826087,20.86956522,6.086956522,0,513,3.44187E-06,0.134235323
4.74657,6.37536,1.343150949,768.863,0.5131,0.372189177,41.73913043,27.82608696,3.47826087,20.86956522,6.086956522,0,769,3.98484E-06,0.146798644
11.96997,29.73511,2.4841424,2274.75,0.84066,1.800355934,44.72049689,24.8447205,19.8757764,0,7.453416149,3.105590062,157,2.84342E-06,0.129793921
