PLD,LCD,LCD/PLD,ASA,Porosity,PV,C%,H%,N%,O%,Metal%,Halogen%,TDU,KCH4,NCH4 0.1 Bar (mol/kg)
5.15011,5.65834,1.10,2086.29,0.66534,0.648896951,39.28571429,28.57142857,0,25,7.142857143,0,505.00,9.86903E-06,0.049059979
4.63206,7.74471,1.67,589.289,0.48252,0.368560953,42.6035503,36.68639053,9.467455621,8.284023669,1.775147929,0,739.00,1.18241E-05,0.058241877
3.82499,11.61384,3.04,1508.19,0.6444,0.713452183,34.7826087,43.47826087,17.39130435,0,4.347826087,0,289.00,6.03352E-06,0.029956503
3.82654,11.61381,3.04,1510.57,0.64454,0.714783172,34.7826087,43.47826087,17.39130435,0,4.347826087,0,289.00,5.98366E-06,0.029933619
9.57778,10.04679,1.05,651.469,0.52116,0.425610453,45.71428571,28.57142857,11.42857143,11.42857143,2.857142857,0,793.00,3.7004E-06,0.018483641
4.61822,5.47299,1.19,1396.54,0.62922,0.463691432,47.36842105,15.78947368,0,31.57894737,5.263157895,0,541.00,0.000011319,0.056277209
4.60331,5.44704,1.18,1362.24,0.62954,0.457680843,47.36842105,15.78947368,0,31.57894737,5.263157895,0,541.00,1.15348E-05,0.057380674
4.59352,5.41612,1.18,1305.34,0.62976,0.446562287,47.36842105,15.78947368,0,31.57894737,5.263157895,0,541.00,1.63993E-05,0.080571758
4.61623,5.47631,1.19,1756.67,0.63378,0.586041093,47.36842105,15.78947368,0,31.57894737,5.263157895,0,541.00,1.67088E-05,0.083093283
4.04304,5.72411,1.42,649.755,0.51634,0.450216677,49.31506849,30.1369863,5.479452055,12.32876712,2.739726027,0,901.00,0.000011174,0.055147112
3.84303,5.28042,1.37,506.349,0.51602,0.440903304,49.31506849,30.1369863,5.479452055,12.32876712,2.739726027,0,901.00,7.6131E-06,0.037524518
4.07041,5.91615,1.45,403.656,0.49206,0.386927837,33.87096774,33.87096774,16.12903226,9.677419355,1.612903226,1.612903226,757.00,0.000138425,0.528946515
4.17949,6.30171,1.51,414.688,0.5068,0.384793519,33.87096774,33.87096774,16.12903226,9.677419355,1.612903226,1.612903226,757.00,9.72597E-05,0.387755113
4.93164,5.53296,1.12,870.628,0.5458,0.477766106,49.05660377,26.41509434,3.773584906,16.98113208,3.773584906,0,514.00,0.000047824,0.225580155
5.53555,6.18995,1.12,1274.02,0.58934,0.583938568,50,26.92307692,3.846153846,15.38461538,3.846153846,0,514.00,3.03559E-05,0.146972041
5.22397,7.6925,1.47,1281.65,0.57298,0.592195562,44.87179487,38.46153846,0,14.1025641,2.564102564,0,641.00,2.22314E-05,0.109200508
8.56931,10.07441,1.18,3168.32,0.74116,1.046691277,51.85185185,27.16049383,0,16.04938272,4.938271605,0,497.00,1.02551E-05,0.050500486
8.02852,8.8151,1.10,896.017,0.57682,0.391085618,44.68085106,19.14893617,6.382978723,25.53191489,4.255319149,0,529.00,5.0647E-06,0.025365948
8.12377,8.81658,1.09,1110.25,0.58256,0.495340453,44.68085106,19.14893617,6.382978723,25.53191489,4.255319149,0,529.00,6.40943E-06,0.031794962
6.23061,11.28347,1.81,3135.9,0.74226,1.004302647,57.14285714,14.28571429,4.761904762,19.04761905,4.761904762,0,757.00,0.000014815,0.072566882
4.05857,5.42763,1.34,1744.61,0.6088,0.696888042,39.28571429,42.85714286,3.571428571,7.142857143,0.892857143,5.357142857,641.00,6.55049E-05,0.316438929
4.0993,4.71148,1.15,730.067,0.60486,0.57439959,32,40,24,0,4,0,289.00,3.02154E-05,0.152278214
4.26632,4.42679,1.04,632.823,0.52602,0.400603167,44.44444444,22.22222222,0,27.77777778,5.555555556,0,721.00,0.0000162,0.078204699
4.34625,4.49444,1.03,703.152,0.5303,0.408334553,44.44444444,22.22222222,0,27.77777778,5.555555556,0,721.00,1.70205E-05,0.082549365
4.22902,4.41727,1.04,606.391,0.52672,0.400532299,44.44444444,22.22222222,0,27.77777778,5.555555556,0,721.00,1.55668E-05,0.075928181
7.34267,7.85539,1.07,1576.8,0.63556,0.639444626,42.10526316,26.31578947,0,26.31578947,5.263157895,0,353.00,0.000010543,0.052160313
7.22608,7.76352,1.07,1557.11,0.62892,0.631061824,42.10526316,26.31578947,0,26.31578947,5.263157895,0,595.00,1.06457E-05,0.052882643
7.60574,8.05582,1.06,1641.92,0.63604,0.641977651,44.44444444,22.22222222,0,27.77777778,5.555555556,0,385.00,1.09115E-05,0.054710056
8.58608,10.19056,1.19,3050.11,0.73974,1.053448551,44.62809917,24.79338843,4.958677686,20.66115702,4.958677686,0,313.00,9.58973E-06,0.047288622
4.98443,6.38657,1.28,2820.39,0.68188,0.837163848,44.80519481,29.22077922,5.844155844,16.23376623,3.896103896,0,373.00,1.64149E-05,0.081460231
3.92335,4.58511,1.17,158.261,0.41772,0.181609495,23.76237624,25.74257426,17.82178218,19.8019802,12.87128713,0,265.00,1.98704E-06,0.009822861
7.37433,9.1752,1.24,2038.63,0.67062,0.696288682,37.03703704,37.03703704,22.22222222,0,3.703703704,0,241.00,7.95279E-06,0.039306956
9.5104,12.17369,1.28,2028.93,0.67132,0.828476121,53.33333333,31.11111111,4.444444444,6.222222222,1.333333333,3.555555556,1361.00,0.000007747,0.038534425
5.20358,5.89707,1.13,2320.51,0.69818,0.676105166,30,0,0,60,10,0,289.00,3.28332E-06,0.016474634
11.86635,18.76086,1.58,4191.53,0.84042,2.001567111,54.75285171,27.37642586,0,14.4486692,2.281368821,0,865.00,7.48366E-06,0.037350503
3.8237,4.94582,1.29,208.233,0.4988,0.289634589,23.80952381,27.38095238,5.952380952,36.9047619,4.761904762,1.19047619,409.00,1.2069E-06,0.006090193
4.0774,5.31594,1.30,357.339,0.51056,0.345935984,10.71428571,10.71428571,0,32.14285714,3.571428571,32.14285714,97.00,2.50993E-06,0.012335028
4.73377,5.38066,1.14,1453.04,0.59274,0.579912339,27.5862069,48.27586207,0,13.79310345,3.448275862,0,55.00,1.94745E-05,0.097361437
5.1936,5.99511,1.15,623.022,0.50944,0.300320694,42.35294118,16.47058824,0,29.41176471,4.705882353,0,697.00,1.70971E-05,0.082202657
5.21528,5.97003,1.14,642.081,0.51094,0.307858236,42.35294118,16.47058824,0,29.41176471,4.705882353,0,697.00,1.68817E-05,0.08153254
3.98805,5.24448,1.32,1237.21,0.61198,0.552997307,21.05263158,31.57894737,42.10526316,0,5.263157895,0,97.00,1.38718E-05,0.068487757
4.0676,5.24396,1.29,1168.04,0.60512,0.540502881,21.05263158,31.57894737,42.10526316,0,5.263157895,0,97.00,1.44455E-05,0.071325481
6.47199,8.31266,1.28,3480.5,0.75368,1.109681295,48.07692308,25,0,23.07692308,3.846153846,0,593.00,9.29664E-06,0.046277052
4.62269,6.47513,1.40,747.108,0.53046,0.382029917,45.94594595,27.02702703,7.432432432,15.54054054,4.054054054,0,865.00,3.16465E-05,0.148264871
5.95196,8.43693,1.42,1064.57,0.60916,0.449959743,36.36363636,24.24242424,6.060606061,24.24242424,6.060606061,0,433.00,1.07865E-05,0.054020344
4.03318,4.87776,1.21,205.012,0.36024,0.209191317,52.77777778,30.55555556,2.777777778,11.11111111,2.777777778,0,1459.00,0.000161442,0.488307519
4.98966,6.78942,1.36,658.505,0.47808,0.341546705,38.9380531,26.54867257,10.61946903,19.46902655,4.424778761,0,784.00,1.40772E-05,0.068752824
6.71018,19.22538,2.87,2973.26,0.76026,1.095849735,52.17391304,13.04347826,4.347826087,26.08695652,4.347826087,0,2017.00,1.07043E-05,0.053321698
4.93345,5.30158,1.07,1114.09,0.57488,0.46350824,78.43137255,0,15.68627451,0,5.882352941,0,961.00,5.9774E-06,0.029540467
5.44324,7.06044,1.30,2731.95,0.69966,0.81178731,50,18.75,0,25,6.25,0,417.00,1.02836E-05,0.051695542
4.41402,5.37738,1.22,1183.99,0.58494,0.518402978,60,0,30,0,10,0,577.00,5.85041E-06,0.028701054
5.71555,6.38354,1.12,1675.19,0.64902,0.557898447,40.90909091,18.18181818,0,31.81818182,9.090909091,0,505.00,9.98153E-06,0.049660755
4.01613,4.72864,1.18,512.39,0.45938,0.341455075,48.7804878,29.26829268,3.25203252,14.63414634,4.06504065,0,1345.00,7.31806E-05,0.323323634
5.25681,6.23207,1.19,777.042,0.53884,0.424684741,43.93939394,37.87878788,6.060606061,9.090909091,3.03030303,0,529.00,0.000014613,0.071603493
8.17838,9.69532,1.19,2355.99,0.69962,0.966540902,48,32,16,0,4,0,257.00,1.13295E-05,0.056557145
8.02301,8.65383,1.08,1424.18,0.67562,0.565850635,44.44444444,29.62962963,14.81481481,0,3.703703704,7.407407407,385.00,6.69706E-06,0.033519811
7.41946,8.13654,1.10,1334.28,0.65856,0.532906076,44.44444444,29.62962963,14.81481481,0,3.703703704,7.407407407,385.00,6.89996E-06,0.034463052
7.56134,8.20693,1.09,1379.47,0.66664,0.547683207,44.44444444,29.62962963,14.81481481,0,3.703703704,7.407407407,385.00,6.45975E-06,0.031999882
8.24178,8.77466,1.06,1442.11,0.67988,0.578104672,44.44444444,29.62962963,14.81481481,0,3.703703704,7.407407407,385.00,6.71787E-06,0.033658848
7.97366,8.72478,1.09,1433.18,0.67888,0.573034751,44.44444444,29.62962963,14.81481481,0,3.703703704,7.407407407,385.00,6.90807E-06,0.034268716
7.91648,8.46136,1.07,1387.05,0.66582,0.549012171,44.44444444,29.62962963,14.81481481,0,3.703703704,7.407407407,385.00,6.99279E-06,0.034761666
6.77563,8.78676,1.30,2257,0.67368,0.795109993,52.67175573,32.0610687,0,13.74045802,1.526717557,0,769.00,1.37553E-05,0.067831964
5.66918,6.1792,1.09,607.441,0.54268,0.447984943,36.36363636,36.36363636,2.272727273,18.18181818,2.272727273,0,257.00,1.41686E-05,0.068907857
6.32665,6.70484,1.06,1953.17,0.64806,0.611573524,44.44444444,14.81481481,0,29.62962963,3.703703704,0,321.00,1.59214E-05,0.079314377
7.39172,8.11347,1.10,1343.68,0.6662,0.541423533,44.44444444,29.62962963,14.81481481,0,3.703703704,7.407407407,385.00,6.59712E-06,0.032687958
6.34214,6.70637,1.06,1990.54,0.65784,0.627261025,44.44444444,14.81481481,0,29.62962963,3.703703704,0,321.00,1.54406E-05,0.07697837
6.34258,6.71551,1.06,1968.85,0.6487,0.614700894,44.44444444,14.81481481,0,29.62962963,3.703703704,0,321.00,1.56232E-05,0.076887731
6.35537,6.73279,1.06,2047,0.65872,0.63909344,44.44444444,14.81481481,0,29.62962963,3.703703704,0,321.00,1.50398E-05,0.07437594
5.70916,6.00203,1.05,1026.43,0.56894,0.437387086,50,0,33.33333333,8.333333333,8.333333333,0,721.00,3.73524E-05,0.17754709
5.39354,6.50923,1.21,1820.72,0.65466,0.587370801,50,8.333333333,12.5,25,4.166666667,0,595.00,7.35921E-06,0.03659004
6.55104,11.07564,1.69,2267.42,0.72412,0.82009024,46.15384615,15.38461538,0,30.76923077,7.692307692,0,481.00,1.68111E-05,0.079258521
6.56576,13.18133,2.01,2229.21,0.72654,0.824199385,46.15384615,15.38461538,0,30.76923077,7.692307692,0,481.00,1.72304E-05,0.082549508
6.62162,13.20026,1.99,2194.39,0.72742,0.82668785,46.15384615,15.38461538,0,30.76923077,7.692307692,0,481.00,1.72631E-05,0.081236213
6.63983,13.19327,1.99,2190.48,0.72302,0.820668935,46.15384615,15.38461538,0,30.76923077,7.692307692,0,481.00,1.72218E-05,0.079671832
6.43639,7.99336,1.24,2618.41,0.6771,0.861162232,50,32.05128205,3.846153846,11.53846154,2.564102564,0,425.00,1.41907E-05,0.070908187
7.50509,8.78838,1.17,2811.46,0.69804,0.953984502,48.7804878,31.70731707,4.87804878,12.19512195,2.43902439,0,433.00,1.17651E-05,0.058316056
6.85068,8.29809,1.21,2370.43,0.66012,0.835075921,47.16981132,33.96226415,7.547169811,9.433962264,1.886792453,0,513.00,0.000013881,0.068912514
5.14189,6.12649,1.19,1508.25,0.64744,0.515954225,42.85714286,14.28571429,4.761904762,33.33333333,4.761904762,0,541.00,6.27154E-06,0.031036381
4.19849,4.88485,1.16,1036.64,0.54876,0.467153036,33.33333333,44.44444444,16.66666667,0,5.555555556,0,193.00,2.15138E-05,0.105008974
3.82361,4.19176,1.10,881.421,0.5394,0.446708075,30,50,15,0,5,0,97.00,1.66602E-05,0.080809534
6.64048,16.78989,2.53,2603.69,0.73258,0.970101621,44.11764706,17.64705882,14.70588235,19.11764706,4.411764706,0,1537.00,1.13589E-05,0.056521419
4.28499,7.87287,1.84,530.918,0.47506,0.27020755,31.57894737,25.26315789,12.63157895,25.26315789,5.263157895,0,487.00,1.52588E-05,0.07415293
4.19616,7.82825,1.87,500.684,0.45562,0.26001849,31.57894737,25.26315789,12.63157895,25.26315789,5.263157895,0,487.00,1.43202E-05,0.069822401
6.57882,13.17245,2.00,2215.4,0.72624,0.823406962,46.15384615,15.38461538,0,30.76923077,7.692307692,0,481.00,1.73354E-05,0.081221747
6.56101,13.18202,2.01,2286.57,0.72438,0.828578749,54.54545455,0,0,36.36363636,9.090909091,0,289.00,9.88234E-06,0.0476705
5.68654,7.02326,1.24,2374.95,0.74354,0.724196706,80,0,0,0,20,0,865.00,2.6336E-06,0.012977026
4.01926,8.87095,2.21,1520.77,0.63488,0.635630043,46.15384615,28.84615385,11.53846154,11.53846154,1.923076923,0,1057.00,2.11593E-05,0.104885069
3.992,8.74499,2.19,1504.66,0.6331,0.626682768,46.15384615,28.84615385,11.53846154,11.53846154,1.923076923,0,1057.00,2.15738E-05,0.106588967
3.96873,8.70746,2.19,1484.02,0.63284,0.620309743,46.15384615,28.84615385,11.53846154,11.53846154,1.923076923,0,1057.00,2.17573E-05,0.107349992
6.14945,9.97573,1.62,1795.89,0.6335,0.759706191,45.56962025,37.97468354,15.18987342,0,1.265822785,0,379.00,2.58639E-05,0.126557062
5.30597,5.75412,1.08,1593.31,0.61066,0.678296317,61.53846154,0,0,30.76923077,7.692307692,0,721.00,0.000008784,0.043005267
5.00801,5.45181,1.09,956.619,0.6249,0.683309277,68.18181818,0,27.27272727,0,4.545454545,0,721.00,0.000012962,0.065610762
11.59411,12.99556,1.12,4811.72,0.83964,2.048332089,47.78761062,31.85840708,5.309734513,11.50442478,3.539823009,0,577.00,5.4339E-06,0.027035008
4.06776,5.79435,1.42,925.02,0.53486,0.483423717,46.51162791,32.55813953,9.302325581,9.302325581,2.325581395,0,625.00,3.86632E-05,0.190116332
10.15941,11.92534,1.17,2721.01,0.7936,1.108592007,46.51162791,16.27906977,0,19.37984496,6.201550388,11.62790698,397.00,3.8683E-06,0.019191895
6.74513,8.35438,1.24,1212.55,0.60408,0.481292625,33.33333333,16.66666667,0,33.33333333,9.259259259,1.851851852,487.00,9.60698E-06,0.047845242
6.59808,7.55155,1.14,694.793,0.53124,0.42516887,52.17391304,26.08695652,0,17.39130435,4.347826087,0,1153.00,6.58856E-06,0.032802245
10.30174,11.25061,1.09,2285.87,0.6833,0.881282832,45.34883721,34.88372093,10.46511628,6.976744186,2.325581395,0,769.00,4.30231E-06,0.021529549
7.09331,9.64677,1.36,3862.71,0.772,1.287653868,52.72727273,29.09090909,0,14.54545455,3.636363636,0,757.00,1.29682E-05,0.063564755
7.28862,10.7978,1.48,5190.18,0.7725,1.467180734,55.78947368,33.68421053,0,8.421052632,2.105263158,0,593.00,1.28793E-05,0.064701889
10.10535,14.87522,1.47,2465.34,0.73434,1.181421973,53.06122449,34.69387755,0,10.20408163,2.040816327,0,561.00,1.02795E-05,0.050289964
5.81764,9.82615,1.69,2444.07,0.67298,0.840861327,46.15384615,30.76923077,5.128205128,15.38461538,2.564102564,0,769.00,1.02904E-05,0.051279204
5.23411,7.25953,1.39,2225.24,0.6993,0.644284543,41.86046512,13.95348837,0,37.20930233,6.976744186,0,811.00,1.00745E-05,0.050033513
6.95834,15.6562,2.25,1557.24,0.68824,0.843737434,45.77656676,26.15803815,3.269754768,20.70844687,4.08719346,0,961.00,1.35276E-05,0.066794909
7.57886,9.47366,1.25,1643.22,0.64204,0.784655922,48.7804878,39.02439024,9.756097561,0,2.43902439,0,865.00,1.19195E-05,0.059523711
6.06319,6.18933,1.02,321.127,0.43072,0.252550602,28.57142857,28.57142857,0,38.0952381,4.761904762,0,481.00,1.10098E-05,0.052322418
5.92233,6.03338,1.02,304.537,0.42442,0.244838388,28.57142857,28.57142857,0,38.0952381,4.761904762,0,481.00,1.24715E-05,0.058996517
6.00668,6.11363,1.02,317.097,0.43214,0.252472789,28.57142857,28.57142857,0,38.0952381,4.761904762,0,481.00,1.05446E-05,0.050724906
12.22348,12.9835,1.06,1852.53,0.6619,0.845472335,53.06122449,34.69387755,0,10.20408163,2.040816327,0,1681.00,2.94163E-05,0.140945991
12.01283,12.20204,1.02,2005.21,0.67448,0.861792274,55.81395349,30.23255814,0,11.62790698,2.325581395,0,1681.00,3.08882E-05,0.146247583
5.84385,6.41454,1.10,1116.77,0.5461,0.514630354,26.8907563,50.42016807,16.80672269,3.361344538,2.521008403,0,33.00,1.62971E-05,0.080066521
4.04573,4.96323,1.23,1192,0.55324,0.49605925,27.82608696,52.17391304,17.39130435,0,2.608695652,0,73.00,0.00001455,0.071633887
5.34262,7.12719,1.33,2846.29,0.67984,0.844922684,50,0,0,33.33333333,8.333333333,0,577.00,8.02766E-06,0.04010402
5.4183,7.18408,1.33,3332.2,0.70438,0.957397067,41.86046512,13.95348837,0,37.20930233,6.976744186,0,811.00,8.95489E-06,0.044724949
5.11189,8.9985,1.76,2303.16,0.66234,0.860374006,50.52631579,25.26315789,0,18.94736842,5.263157895,0,1153.00,1.71654E-05,0.084487129
5.47476,7.19373,1.31,3020.99,0.68262,0.918099726,47.05882353,23.52941176,0,23.52941176,5.882352941,0,865.00,1.39739E-05,0.068886324
7.2387,10.9331,1.51,2179.82,0.79884,0.778877373,19.71830986,0,19.71830986,0,32.3943662,0,113.00,8.37654E-07,0.004188423
9.55919,10.5248,1.10,737.82,0.59442,0.388065938,46.15384615,30.76923077,3.846153846,7.692307692,6.41025641,5.128205128,577.00,8.23153E-06,0.040119567
9.57688,10.52986,1.10,743.545,0.59654,0.391291799,46.15384615,30.76923077,3.846153846,7.692307692,6.41025641,5.128205128,577.00,7.97044E-06,0.038916064
6.9712,7.09237,1.02,1179.08,0.58654,0.47551257,44.44444444,22.22222222,0,27.77777778,5.555555556,0,577.00,3.94268E-05,0.195010736
6.93916,7.05263,1.02,1216.65,0.58244,0.493681079,44.44444444,22.22222222,0,27.77777778,5.555555556,0,577.00,2.07279E-05,0.101635418
7.259,11.15594,1.54,2274.24,0.72028,0.873776279,40.90909091,36.36363636,18.18181818,0,4.545454545,0,721.00,5.09967E-06,0.025430014
6.94851,8.92381,1.28,750.66,0.54424,0.394422542,33.33333333,29.62962963,14.81481481,14.81481481,3.703703704,3.703703704,361.00,4.91324E-06,0.024602912
7.41632,9.35755,1.26,1281.56,0.6152,0.526901797,33.33333333,29.62962963,14.81481481,14.81481481,3.703703704,3.703703704,361.00,5.46764E-06,0.027475069
3.89872,4.64123,1.19,110.871,0.45456,0.283540008,34.28571429,28.57142857,8.571428571,25.71428571,2.857142857,0,757.00,1.13264E-05,0.055570443
3.94427,4.68355,1.19,181.957,0.4596,0.299587383,34.28571429,28.57142857,8.571428571,25.71428571,2.857142857,0,757.00,1.10717E-05,0.053966623
3.9752,4.69623,1.18,184.357,0.45984,0.29529167,34.28571429,28.57142857,8.571428571,25.71428571,2.857142857,0,757.00,1.15012E-05,0.055632636
3.93255,4.67591,1.19,118.83,0.45682,0.289597637,34.28571429,28.57142857,8.571428571,25.71428571,2.857142857,0,757.00,1.14646E-05,0.055313786
4.26504,6.76714,1.59,2285.12,0.72216,0.680365168,37.5,0,37.5,0,25,0,433.00,1.37462E-06,0.006867791
8.25863,8.38886,1.02,1874.22,0.70438,0.759670326,36.36363636,18.18181818,36.36363636,0,4.545454545,4.545454545,433.00,5.16018E-06,0.025837711
4.66211,4.98254,1.07,217.471,0.4197,0.326487748,46.15384615,41.02564103,5.128205128,3.846153846,3.846153846,0,1281.00,3.01541E-05,0.132493328
4.38256,4.82249,1.10,370.783,0.41248,0.26414611,35.29411765,5.882352941,52.94117647,0,5.882352941,0,793.00,2.48602E-06,0.012156134
5.05683,5.52201,1.09,442.658,0.4341,0.275549067,35.29411765,5.882352941,52.94117647,0,5.882352941,0,793.00,2.70173E-06,0.013397815
5.11854,5.7222,1.12,441.864,0.43722,0.270821719,35.29411765,5.882352941,52.94117647,0,5.882352941,0,793.00,2.42579E-06,0.012054227
5.41792,5.90162,1.09,423.203,0.46576,0.264293983,35.29411765,5.882352941,52.94117647,0,5.882352941,0,793.00,2.50099E-06,0.012397918
7.45098,11.93851,1.60,4386.62,0.78332,1.39543418,48,32,16,0,4,0,769.00,5.97571E-06,0.030065922
3.85282,4.28411,1.11,255.197,0.4382,0.289903013,39.39393939,33.33333333,15.15151515,9.090909091,3.03030303,0,961.00,4.06227E-05,0.187517426
6.56186,7.18775,1.10,1288.91,0.60122,0.470854511,53.65853659,0,0,14.63414634,2.43902439,29.26829268,705.00,4.39856E-06,0.022150607
4.84143,7.39302,1.53,1726.5,0.61986,0.560371013,43.58974359,23.07692308,5.128205128,23.07692308,5.128205128,0,601.00,1.63293E-05,0.080262184
10.73897,12.08735,1.13,2420.96,0.73534,1.185265659,42.17252396,30.67092652,14.05750799,11.50159744,1.597444089,0,1345.00,1.16151E-05,0.057799785
11.20672,12.48204,1.11,2278.5,0.73952,1.212838852,41.12149533,29.90654206,14.33021807,13.08411215,1.557632399,0,1345.00,6.99789E-06,0.035311163
10.9248,12.15024,1.11,3272.92,0.75918,1.356691245,44.44444444,32.32323232,13.46801347,8.080808081,1.683501684,0,1345.00,1.36496E-05,0.067547319
6.39643,8.94506,1.40,1990.3,0.6734,0.722052628,52.77777778,19.44444444,0,22.22222222,5.555555556,0,1489.00,1.10433E-05,0.055137009
6.44823,7.27421,1.13,796.719,0.57912,0.630400564,45.56962025,41.7721519,0,11.39240506,1.265822785,0,469.00,0.000024685,0.121135129
6.77118,11.03662,1.63,2148.4,0.72786,0.748552229,46.75324675,15.58441558,0,31.16883117,6.493506494,0,481.00,1.09354E-05,0.051962758
6.7889,11.12433,1.64,2116.43,0.73116,0.743434097,46.75324675,15.58441558,0,31.16883117,6.493506494,0,481.00,1.08116E-05,0.05241921
5.18527,6.36917,1.23,3021.48,0.72864,0.826073746,29.26829268,0,29.26829268,0,12.19512195,0,385.00,2.87028E-06,0.014349899
3.94411,5.155,1.31,698.223,0.56988,0.465177784,21.05263158,31.57894737,42.10526316,0,5.263157895,0,145.00,2.27971E-05,0.113022509
4.18887,6.29319,1.50,811.36,0.50588,0.433446719,37.28813559,30.50847458,0,23.72881356,5.084745763,0,469.00,3.15554E-05,0.148860072
3.90285,4.80997,1.23,397.934,0.47088,0.377129402,42.1686747,39.75903614,0,14.45783133,3.614457831,0,889.00,3.59127E-05,0.168788377
5.71178,18.12979,3.17,1278.65,0.64158,0.571716272,38.46153846,11.53846154,15.38461538,30.76923077,3.846153846,0,1633.00,7.55583E-06,0.036319856
4.61719,8.09113,1.75,767.135,0.54146,0.377816388,40,8,16,32,4,0,1729.00,2.49292E-05,0.113007158
6.03948,7.12468,1.18,727.385,0.49814,0.380152171,48.64864865,32.43243243,16.21621622,0,2.702702703,0,1729.00,1.39939E-05,0.068433525
3.80073,4.65952,1.23,333.446,0.47004,0.244615024,35,20,10,30,5,0,721.00,3.74446E-06,0.01869217
4.97084,6.35231,1.28,1273.46,0.61446,0.488057888,37.20930233,27.90697674,25.58139535,4.651162791,4.651162791,0,481.00,1.13005E-05,0.056340785
4.32378,9.74723,2.25,2429.67,0.67384,0.834446812,45.37815126,40.33613445,0,10.92436975,3.361344538,0,961.00,1.43305E-05,0.06989453
10.86579,15.71457,1.45,2986.48,0.74806,1.262618846,46.15384615,41.02564103,0,10.25641026,2.564102564,0,481.00,1.09938E-05,0.05429135
4.41973,5.37557,1.22,913.899,0.55872,0.488297705,43.80165289,29.75206612,6.611570248,16.52892562,3.305785124,0,561.00,3.34671E-05,0.162484362
4.3477,6.34819,1.46,1752.28,0.64264,0.608422328,43.07692308,30.76923077,12.30769231,6.153846154,7.692307692,0,865.00,9.24408E-06,0.046214845
6.58905,8.54041,1.30,2015.22,0.66706,0.740880602,50,29.16666667,5.555555556,11.11111111,4.166666667,0,409.00,1.13937E-05,0.056760127
3.84947,5.24315,1.36,364.255,0.4865,0.268132716,22.22222222,22.22222222,0,44.44444444,11.11111111,0,217.00,9.20221E-06,0.0450985
6.73057,10.62365,1.58,2461.82,0.69298,0.941516932,50,32.60869565,4.347826087,10.86956522,2.173913043,0,1489.00,1.10213E-05,0.054258487
3.8044,5.13889,1.35,453.325,0.48024,0.356684492,46.15384615,30.76923077,7.692307692,11.53846154,1.923076923,0,1025.00,1.99707E-05,0.095864442
3.80032,5.12439,1.35,472.502,0.48638,0.403387132,49.18032787,29.50819672,6.557377049,13.1147541,1.639344262,0,673.00,5.08205E-05,0.225949514
3.89364,5.1192,1.31,565.339,0.49814,0.42197374,49.18032787,29.50819672,6.557377049,13.1147541,1.639344262,0,673.00,4.96922E-05,0.22582472
6.12269,7.18204,1.17,1982.85,0.62472,0.721206629,46.60194175,34.95145631,11.65048544,5.825242718,0.970873786,0,961.00,1.69696E-05,0.084448223
4.52304,6.18548,1.37,951.011,0.53814,0.48181574,50.46728972,33.64485981,1.869158879,11.21495327,2.803738318,0,1153.00,4.96373E-05,0.23060503
6.90616,7.0595,1.02,1859.36,0.67238,0.647409419,27.27272727,36.36363636,27.27272727,0,4.545454545,4.545454545,129.00,6.77006E-06,0.034286276
4.02928,4.2096,1.04,373.597,0.58924,0.44850736,27.27272727,36.36363636,27.27272727,0,4.545454545,4.545454545,193.00,3.86267E-06,0.018941661
5.24575,8.69858,1.66,1743.05,0.66012,0.715361658,31.57894737,31.57894737,5.263157895,26.31578947,1.315789474,3.947368421,385.00,6.79895E-06,0.033944294
3.92478,4.31733,1.10,209.836,0.4407,0.246181863,26.92307692,28.84615385,3.846153846,26.92307692,5.769230769,0,235.00,6.85758E-06,0.033400448
4.01932,5.55473,1.38,215.151,0.45826,0.290979053,48.21428571,28.57142857,5.357142857,14.28571429,3.571428571,0,1369.00,5.38189E-05,0.237396353
4.63235,7.88517,1.70,1710.69,0.61816,0.615862832,31.57894737,42.10526316,0,21.05263158,5.263157895,0,129.00,8.09877E-06,0.040839473
5.60326,6.92662,1.24,2289.39,0.73802,0.698895812,80,0,0,0,20,0,865.00,2.80828E-06,0.013989198
4.47642,5.76983,1.29,2303.77,0.7217,0.651389064,80,0,0,0,20,0,433.00,2.56394E-06,0.012940094
4.41216,5.60602,1.27,2257.25,0.71538,0.633382324,80,0,0,0,20,0,433.00,2.68277E-06,0.013329036
7.31301,9.31104,1.27,3083.77,0.78852,1.040015511,30,0,0,60,10,0,193.00,1.61211E-06,0.008098491
4.02438,5.16708,1.28,450.941,0.49008,0.364369038,46.57534247,30.1369863,2.739726027,16.43835616,4.109589041,0,1105.00,1.73798E-05,0.085384046
5.1125,6.9378,1.36,1111.26,0.56054,0.470409533,53.93258427,26.96629213,0,14.60674157,4.494382022,0,2305.00,6.54829E-05,0.270816983
5.02444,6.09614,1.21,1193.68,0.55906,0.522017629,51.51515152,30.3030303,3.03030303,12.12121212,3.03030303,0,1297.00,4.18884E-05,0.20293471
4.41521,10.6324,2.41,2362.39,0.66208,0.824965267,53.73134328,29.85074627,0,13.43283582,2.985074627,0,1249.00,0.0000256,0.126081879
4.56022,11.19601,2.46,1299.83,0.6639,0.653271276,42.85714286,14.28571429,0,28.57142857,7.142857143,0,481.00,2.05671E-05,0.093602069
4.20151,5.78959,1.38,208.33,0.42702,0.25454979,29.41176471,35.29411765,11.76470588,8.823529412,2.941176471,8.823529412,289.00,8.14061E-07,0.004018954
